code	name	description	lo_type	parent_lo_code	concept_codes
CIO-FILE-SYSTEM-HIERARCHY	Navigate a File System Hierarchy (Điều hướng trong Cấu trúc Phân cấp của Hệ thống Tệp)	Người học có khả năng hiểu khái niệm về thư mục (directory) và đường dẫn (path) để xác định vị trí của một tệp hoặc thư mục.	CONCEPTUAL_IMPL	ULO-FILE-SYSTEMS	OS_FILE_SYSTEMS
CIO-IOS-APP-SANDBOX	Explain the iOS App Sandbox	Người học có khả năng giải thích rằng mỗi ứng dụng iOS chạy trong một "hộp cát" (sandbox) an toàn với hệ thống tệp riêng của nó. (Buổi 7.5)	CONCEPTUAL_IMPL	ULO-FILE-SYSTEMS	OS_FILE_SYSTEMS
CIO-ATTACH-LISTENERS	Attach Event Listeners to UI Elements (Gắn Trình lắng nghe Sự kiện vào UI)	Người học có khả năng liên kết các trình xử lý sự kiện với các thành phần giao diện cụ thể (như nút bấm, trường nhập liệu).	CONCEPTUAL_IMPL	ULO-EVENT-HANDLING	EVENT_HANDLERS
CIO-DEFINE-CALLBACKS	Define Callback Functions/Closures (Định nghĩa Hàm Callback/Closure)	Người học có khả năng viết các khối mã (hàm hoặc closure) được truyền làm tham số và sẽ được gọi lại ("call back") khi sự kiện kích hoạt.	CONCEPTUAL_IMPL	ULO-EVENT-HANDLING	EVENT_HANDLERS
CIO-ASYNC-RESPONSE	Design Asynchronous Responses (Thiết kế Phản hồi Bất đồng bộ)	Người học có khả năng thiết kế ứng dụng để phản hồi lại các sự kiện bất đồng bộ (như phản hồi API) mà không làm đóng băng giao diện người dùng.	CONCEPTUAL_IMPL	ULO-EVENT-DRIVEN-ARCH	EVENT_BASED_PROGRAMMING
CIO-EVENT-LOOP-CONCEPT	Understand the Event Loop (Hiểu về Vòng lặp Sự kiện)	Người học có khả năng mô tả cách ứng dụng chờ đợi các sự kiện trong một vòng lặp và kích hoạt mã xử lý tương ứng khi sự kiện xảy ra.	CONCEPTUAL_IMPL	ULO-EVENT-DRIVEN-ARCH	EVENT_BASED_PROGRAMMING
CIO-ERROR-CATCHING	Catch and Handle Errors (Bắt và Xử lý Lỗi)	Người học có khả năng sử dụng cấu trúc try-catch để "bắt" các lỗi được ném ra từ các hàm và thực hiện các hành động xử lý phù hợp.	CONCEPTUAL_IMPL	ULO-ERROR-HANDLING	EXCEPTION_HANDLING
CIO-ERROR-PROPAGATION	Propagate Errors (Lan truyền Lỗi)	Người học có khả năng định nghĩa các hàm có thể "ném" (throw) một lỗi khi có sự cố xảy ra, và truyền lỗi đó lên cho nơi gọi hàm xử lý.	CONCEPTUAL_IMPL	ULO-ERROR-HANDLING	EXCEPTION_HANDLING
CIO-ACCESS-INTERNAL-STATE	Restrict Access to Internal State (Hạn chế Truy cập Trạng thái Nội bộ)	Người học có khả năng sử dụng các cơ chế kiểm soát truy cập để ngăn chặn việc truy cập hoặc sửa đổi trực tiếp các thuộc tính và phương thức triển khai nội bộ từ bên ngoài.	CONCEPTUAL_IMPL	ULO-ENCAPSULATION	ACCESS_MODIFIERS
CIO-COLLECTION-ADD	Add elements to a dynamic collection (Thêm phần tử vào tập hợp động)	Người học có khả năng thêm một hoặc nhiều phần tử mới vào cuối hoặc tại một vị trí cụ thể trong một danh sách.	CONCEPTUAL_IMPL	ULO-DYNAMIC-COLLECTION	LIST_OPERATIONS
CIO-COLLECTION-REMOVE	Remove elements from a dynamic collection (Xóa phần tử khỏi tập hợp động)	Người học có khả năng xóa các phần tử khỏi một danh sách dựa trên vị trí (chỉ số) hoặc giá trị của chúng.	CONCEPTUAL_IMPL	ULO-DYNAMIC-COLLECTION	LIST_OPERATIONS
CIO-SECURE-AUTHENTICATION	Implement Secure Authentication Practices (Thực hành Xác thực An toàn)	Người học có khả năng áp dụng các phương pháp để tăng cường bảo mật cho tài khoản, như sử dụng mật khẩu mạnh và xác thực đa yếu tố.	CONCEPTUAL_IMPL	ULO-DIGITAL-SECURITY	PASSWORD_STRENGTH, TWO_FACTOR_AUTH
CIO-SECURE-STORAGE	Use secure on-device storage (Sử dụng lưu trữ an toàn trên thiết bị)	Người học có khả năng giải thích và áp dụng mô hình lưu trữ an toàn do hệ điều hành cung cấp (ví dụ: Keychain) cho dữ liệu nhạy cảm như mật khẩu và khóa.	CONCEPTUAL_IMPL	ULO-DIGITAL-SECURITY	DEVICE_PROTECTION, USER_PREFERENCES_STORAGE
CIO-INTERPRET-BUILD-ERRORS	Interpret Build-Time Errors (Giải mã Lỗi Biên dịch)	Người học có khả năng hiểu các thông báo lỗi cú pháp hoặc kiểu dữ liệu do trình biên dịch đưa ra và sửa mã nguồn tương ứng.	CONCEPTUAL_IMPL	ULO-DIAGNOSTIC-ANALYSIS	ERROR_MESSAGES, SYNTAX_ERRORS
CIO-INTERPRET-RUNTIME-ERRORS	Interpret Runtime Errors (Giải mã Lỗi khi chạy)	Người học có khả năng hiểu các thông báo lỗi xuất hiện khi chương trình đang chạy (ví dụ: crash logs, console errors) để xác định ngữ cảnh xảy ra lỗi.	CONCEPTUAL_IMPL	ULO-DIAGNOSTIC-ANALYSIS	ERROR_MESSAGES, RUNTIME_ERRORS
CIO-ITERATE-COLLECTION	Traverse Elements of a Collection (Duyệt qua các Phần tử của một Tập hợp)	Người học có khả năng sử dụng vòng lặp xác định để truy cập tuần tự từng phần tử trong một cấu trúc dữ liệu tập hợp (như mảng).	CONCEPTUAL_IMPL	ULO-DEFINITE-ITERATION	FOR_LOOP, ARRAY_OPERATIONS
CIO-ITERATE-RANGE	Iterate Over a Numerical Range (Duyệt qua một Khoảng số)	Người học có khả năng sử dụng vòng lặp xác định để lặp qua một dãy số có điểm bắt đầu và điểm kết thúc.	CONCEPTUAL_IMPL	ULO-DEFINITE-ITERATION	FOR_LOOP
CIO-DEBUG-IDENTIFY-ERROR-TYPES	Identify different error types (Xác định các loại lỗi khác nhau)	Người học có khả năng phân biệt giữa các lỗi cú pháp (phát hiện khi biên dịch), lỗi runtime (xảy ra khi chạy) và lỗi logic (kết quả sai).	CONCEPTUAL_IMPL	ULO-DEBUGGING	SYNTAX_ERRORS, RUNTIME_ERRORS, LOGIC_ERRORS
CIO-DEBUG-LOGGING	Use logging for debugging (Sử dụng ghi log để gỡ lỗi)	Người học có khả năng chèn các câu lệnh in (log/print) vào mã nguồn để theo dõi luồng thực thi và kiểm tra giá trị của các biến tại các điểm khác nhau.	CONCEPTUAL_IMPL	ULO-DEBUGGING	DEBUGGING_TECH
CIO-DEBUG-UI-HIERARCHY	Inspect the UI hierarchy (Kiểm tra phân cấp Giao diện)	Người học có khả năng sử dụng các công cụ để kiểm tra cấu trúc và thuộc tính của các thành phần giao diện người dùng khi ứng dụng đang chạy.	CONCEPTUAL_IMPL	ULO-DEBUGGING	DEBUGGING_TECH
CIO-DEBUG-CONDITIONAL-BREAK	Use Conditional Breakpoints (Sử dụng Điểm dừng có Điều kiện)	Người học có khả năng cấu hình một breakpoint để chỉ tạm dừng chương trình khi một điều kiện logic cụ thể được thỏa mãn.	CONCEPTUAL_IMPL	ULO-DEBUG-PAUSE	BREAKPOINTS
CIO-DEBUG-SET-BREAKPOINT	Set and Manage Breakpoints (Đặt và Quản lý Điểm dừng)	Người học có khả năng đặt, xóa, bật/tắt các điểm dừng (breakpoints) để kiểm soát việc tạm dừng chương trình tại các dòng mã cụ thể.	CONCEPTUAL_IMPL	ULO-DEBUG-PAUSE	BREAKPOINTS
CIO-DEBUG-STEP-EXECUTION	Control Step-by-Step Execution (Điều khiển Thực thi Từng bước)	Người học có khả năng sử dụng các lệnh gỡ lỗi (step over, step into, step out) để điều khiển luồng thực thi của chương trình sau khi nó đã dừng tại một breakpoint.	CONCEPTUAL_IMPL	ULO-DEBUG-PAUSE	BREAKPOINTS, DEBUGGING_TECH
CIO-SERIALIZATION-DECODING	Decode a serialized format into an object (Giải mã định dạng tuần tự hóa thành đối tượng)	Người học có khả năng sử dụng một bộ giải mã (decoder) để phân tích một chuỗi dữ liệu (ví dụ: JSON) và tái tạo lại đối tượng có cấu trúc ban đầu trong bộ nhớ.	CONCEPTUAL_IMPL	ULO-DATA-SERIALIZATION	JSON_SERIALIZATION
CIO-SERIALIZATION-ENCODING	Encode an object into a serialized format (Mã hóa đối tượng thành định dạng tuần tự hóa)	Người học có khả năng sử dụng một bộ mã hóa (encoder) để chuyển đổi một đối tượng có cấu trúc thành một chuỗi dữ liệu, ví dụ như JSON.	CONCEPTUAL_IMPL	ULO-DATA-SERIALIZATION	JSON_SERIALIZATION
CIO-CLASS-DEFINE	Define a Class (Định nghĩa một Lớp)	Người học có khả năng định nghĩa một lớp (class) như một khuôn mẫu (blueprint) bao gồm các thuộc tính (properties) để lưu trữ trạng thái và các phương thức (methods) để định nghĩa hành vi.	CONCEPTUAL_IMPL	ULO-DATA-ABSTRACTION-REFERENCE	CLASS_DEFINITION
CIO-OBJECT-INSTANTIATE	Instantiate an Object from a Class (Khởi tạo một Đối tượng từ một Lớp)	Người học có khả năng tạo ra các thể hiện (instances/objects) cụ thể từ một định nghĩa lớp bằng cách sử dụng trình khởi tạo (initializer/constructor).	CONCEPTUAL_IMPL	ULO-DATA-ABSTRACTION-REFERENCE	OBJECT_INSTANTIATION
CIO-REFERENCE-SEMANTICS	Understand Reference Semantics (Hiểu Ngữ nghĩa Tham chiếu)	Người học có khả năng giải thích rằng việc gán hoặc truyền một đối tượng kiểu tham chiếu sẽ tạo ra một tham chiếu mới đến cùng một đối tượng trong bộ nhớ, thay vì tạo một bản sao.	CONCEPTUAL_IMPL	ULO-DATA-ABSTRACTION-REFERENCE	REFERENCE_TYPES
CIO-CONDITIONAL-BINARY	Implement Binary Conditionals (Triển khai Điều kiện Nhị phân)	Người học có khả năng viết một cấu trúc điều kiện để thực thi một trong hai khối mã khác nhau (if/else) dựa trên một điều kiện.	CONCEPTUAL_IMPL	ULO-CONDITIONAL-EXECUTION	IF_ELSE_STATEMENT
CIO-CONDITIONAL-MULTI	Implement Multi-Branch Conditionals (Triển khai Điều kiện Đa nhánh)	Người học có khả năng viết một chuỗi các cấu trúc điều kiện (if/else if/else) để lựa chọn thực thi một trong nhiều khối mã.	CONCEPTUAL_IMPL	ULO-CONDITIONAL-EXECUTION	IF_ELSE_STATEMENT
CIO-CONDITIONAL-SINGLE	Implement Single-Branch Conditionals (Triển khai Điều kiện Đơn nhánh)	Người học có khả năng viết một cấu trúc điều kiện để chỉ thực thi một khối mã nếu một điều kiện là đúng.	CONCEPTUAL_IMPL	ULO-CONDITIONAL-EXECUTION	IF_ELSE_STATEMENT
CIO-ARRAY-ACCESS-BY-INDEX	Access an Element by Index (Truy cập Phần tử qua Chỉ số)	Người học có khả năng lấy giá trị của một phần tử trong mảng bằng cách sử dụng chỉ số (vị trí) dựa trên 0 của nó.	CONCEPTUAL_IMPL	ULO-COLLECTION-MANIP	ARRAY_OPERATIONS
CIO-ARRAY-DECLARE	Declare and Initialize an Array (Khai báo và Khởi tạo Mảng)	Người học có khả năng tạo ra một cấu trúc dữ liệu mảng, có thể là rỗng hoặc với các phần tử ban đầu.	CONCEPTUAL_IMPL	ULO-COLLECTION-MANIP	ARRAY_OPERATIONS
CIO-ARRAY-INSPECT	Inspect Array Properties (Kiểm tra Thuộc tính Mảng)	Người học có khả năng lấy các thông tin cơ bản về một mảng, như số lượng phần tử hoặc kiểm tra xem nó có rỗng hay không.	CONCEPTUAL_IMPL	ULO-COLLECTION-MANIP	ARRAY_OPERATIONS
CIO-ARRAY-MUTATE	Mutate an Array (Thay đổi Mảng)	Người học có khả năng thay đổi cấu trúc của một mảng động bằng cách thêm hoặc xóa các phần tử.	CONCEPTUAL_IMPL	ULO-COLLECTION-MANIP	LIST_OPERATIONS
CIO-ARRAY-TRAVERSE	Traverse all elements of an Array (Duyệt qua tất cả các phần tử của Mảng)	Người học có khả năng lặp qua tuần tự từng phần tử trong một mảng để thực hiện một hành động trên mỗi phần tử.	CONCEPTUAL_IMPL	ULO-COLLECTION-MANIP	ARRAY_OPERATIONS, FOR_LOOP
CIO-CLOUD-PLATFORM-NATIVE	Use a Native Cloud Platform (Sử dụng Nền tảng Đám mây Gốc)	Người học có khả năng tích hợp một dịch vụ đám mây được cung cấp sẵn bởi một hệ sinh thái (ví dụ: iCloud của Apple) để lưu trữ và đồng bộ hóa dữ liệu.	CONCEPTUAL_IMPL	ULO-CLOUD-SERVICES	CLOUD_MODELS_IAAS_PAAS_SAAS
CIO-OBSERVER-PATTERN	Implement the Observer Pattern (Triển khai Mẫu Quan sát)	Người học có khả năng triển khai một hệ thống trong đó một đối tượng (Subject/Observable) tự động thông báo cho một danh sách các đối tượng phụ thuộc (Observers) về bất kỳ thay đổi trạng thái nào.	CONCEPTUAL_IMPL	ULO-BEHAVIORAL-PATTERNS	BEHAVIORAL_PATTERNS, OBSERVABLE_MODEL
CIO-OPS-BASIC-MATH	Perform Basic Arithmetic (Thực hiện các Phép toán Cơ bản)	Người học có khả năng sử dụng các toán tử cộng, trừ, nhân, chia và chia lấy dư (modulo) để thực hiện các phép tính cơ bản.	CONCEPTUAL_IMPL	ULO-ARITHMETIC-EXPR	ARITHMETIC_OPS
CIO-OPS-COMPOUND-ASSIGN	Use Compound Assignment Operators (Sử dụng Toán tử Gán Kết hợp)	Người học có khả năng sử dụng các toán tử gán kết hợp (như +=, -=) như một cách viết tắt để cập nhật giá trị của một biến.	CONCEPTUAL_IMPL	ULO-ARITHMETIC-EXPR	ARITHMETIC_OPS
CIO-OPS-PRECEDENCE	Manage Operator Precedence (Quản lý Thứ tự Ưu tiên Toán tử)	Người học có khả năng giải thích thứ tự ưu tiên mặc định của các toán tử và sử dụng dấu ngoặc đơn để thay đổi thứ tự đó.	CONCEPTUAL_IMPL	ULO-ARITHMETIC-EXPR	ARITHMETIC_OPS
CIO-HTTP-REQUEST-RESPONSE	Understand HTTP Request/Response Cycle (Hiểu Chu trình Yêu cầu/Phản hồi HTTP)	Người học có khả năng mô tả chu trình cơ bản của giao thức HTTP, bao gồm client gửi request và server trả về response với mã trạng thái.	CONCEPTUAL_IMPL	ULO-APP-PROTOCOLS	APP_PROTOCOLS, HTTP_METHODS
CIO-URL-STRUCTURE	Understand URL Structure (Hiểu Cấu trúc URL)	Người học có khả năng phân tích một URL thành các thành phần chính của nó (scheme, host, path) và giải thích vai trò của từng phần.	CONCEPTUAL_IMPL	ULO-APP-PROTOCOLS	APP_PROTOCOLS
CIO-WIDGET-DATA-SHARING	Share Data between App and Extension (Chia sẻ Dữ liệu giữa App và Extension)	Người học có khả năng triển khai một cơ chế để ứng dụng chính và phần mở rộng của nó có thể đọc và ghi vào một vùng lưu trữ chung.	CONCEPTUAL_IMPL	ULO-APP-EXTENSION	APP_EXTENSION_MODEL
CIO-WIDGET-STATIC	Implement a Static Widget (Triển khai Widget Tĩnh)	Người học có khả năng xây dựng một widget đơn giản, hiển thị dữ liệu dựa trên một lịch trình (timeline) được xác định trước bởi provider.	CONCEPTUAL_IMPL	ULO-APP-EXTENSION	APP_EXTENSION_MODEL, WIDGETKIT_INTEGRATION
CIO-TRIGGER-ANIMATION-EXPLICITLY	Trigger Animation Explicitly (Kích hoạt Hiệu ứng một cách Tường minh)	Người học có khả năng kích hoạt một hiệu ứng chuyển động tại một thời điểm cụ thể, thường là để phản hồi lại một sự kiện, bằng cách bao bọc các thay đổi trạng thái gây ra hiệu ứng.	CONCEPTUAL_IMPL	ULO-ANIMATION-CONTROL	EXPLICIT_ANIMATION
CIO-ABS-ARCHITECTURAL	Architectural Abstraction (Trừu tượng hóa Kiến trúc)	Người học có khả năng tách biệt các mối quan tâm khác nhau của ứng dụng (ví dụ: giao diện và logic) thành các lớp kiến trúc riêng biệt.	CONCEPTUAL_IMPL	ULO-ABSTRACTION	ABSTRACTION_LAYERS, MVVM_PATTERN
CIO-ABS-DATA	Data Abstraction (Trừu tượng hóa Dữ liệu)	Người học có khả năng nhóm các dữ liệu liên quan lại thành một kiểu dữ liệu tùy chỉnh duy nhất, che giấu cấu trúc bên trong của nó.	CONCEPTUAL_IMPL	ULO-ABSTRACTION	ABSTRACTION_LAYERS, REFERENCE_TYPE_DECLARATION
CIO-ABS-PROCEDURAL	Procedural Abstraction (Trừu tượng hóa Thủ tục)	Người học có khả năng đóng gói một chuỗi các hành động vào một thủ tục (hàm/phương thức) có tên duy nhất để có thể tái sử dụng.	CONCEPTUAL_IMPL	ULO-ABSTRACTION	ABSTRACTION_LAYERS, FUNC_SYNTAX
CIO-ABS-UI-COMPONENT	UI Component Abstraction (Trừu tượng hóa Thành phần UI)	Người học có khả năng đóng gói một nhóm các thành phần giao diện phức tạp thành một View tùy chỉnh có thể tái sử dụng.	CONCEPTUAL_IMPL	ULO-ABSTRACTION	ABSTRACTION_LAYERS, UI_BUILDING_BLOCKS
SIO-LTASW-PLAN-PROJECT-UI	Plan the basic UI layout for a project	Người học có khả năng lên kế hoạch và phác thảo các màn hình chính cho dự án tốt nghiệp của mình. (Buổi 12.4, 12.5)	SPECIFIC_IMPL	CIO-WIREFRAME-CREATE	WIREFRAMING
SIO-WIDGETKIT-STATIC-PROVIDER	Implement a TimelineProvider for a static widget	Người học có khả năng triển khai các phương thức của `TimelineProvider` để cung cấp dữ liệu cho một widget tĩnh. (Buổi 11.6)	SPECIFIC_IMPL	CIO-WIDGET-STATIC-TIMELINE	WIDGETKIT_INTEGRATION
SIO-WIDGETKIT-ADD-TARGET	Add a Widget Extension target to an Xcode project	Người học có khả năng thêm một Target Widget Extension mới vào một dự án Xcode hiện có. (Buổi 11.6)	SPECIFIC_IMPL	CIO-WIDGET-STATIC	WIDGETKIT_INTEGRATION
SIO-WIDGETKIT-TIMELINE	Implement a TimelineProvider for a static widget	Người học có khả năng triển khai các phương thức placeholder, getSnapshot, và getTimeline của TimelineProvider để cung cấp các TimelineEntry cho một widget tĩnh. (Buổi 11.6)	SPECIFIC_IMPL	CIO-WIDGET-STATIC	WIDGETKIT_INTEGRATION
SIO-WIDGETKIT-APP-GROUPS	Use App Groups and UserDefaults to share data	Người học có khả năng cấu hình App Groups và sử dụng một UserDefaults suite được chia sẻ để truyền dữ liệu đơn giản từ ứng dụng chính sang widget. (Buổi 11.6)	SPECIFIC_IMPL	CIO-WIDGET-DATA-SHARING	USER_PREFERENCES_STORAGE
SIO-WIDGETKIT-INTENT-PROVIDER	Implement an IntentTimelineProvider for a configurable widget	Người học có khả năng sử dụng một `IntentTimelineProvider` để đọc các tùy chọn do người dùng cấu hình và tạo ra một timeline tương ứng. (Buổi 11.7)	SPECIFIC_IMPL	CIO-WIDGET-CONFIGURABLE	WIDGETKIT_INTEGRATION
SIO-XCODE-SIMULATOR	Run an app on the Xcode Simulator	Người học có khả năng chọn một thiết bị giả lập (như iPhone hoặc iPad) trong Xcode và chạy ứng dụng của họ trên đó để kiểm thử. (Buổi 2.1, 6.3)	SPECIFIC_IMPL	CIO-VIRTUALIZATION-SIMULATOR	VIRTUALIZATION
SIO-CONCEPT-GIT-ROLE	Describe the role of Git in software development	Người học có khả năng giải thích Git là một hệ thống quản lý phiên bản phân tán giúp các nhà phát triển theo dõi các thay đổi và làm việc nhóm hiệu quả. (Giới thiệu ngầm trong các buổi về dự án và công cụ)	SPECIFIC_IMPL	CIO-VCS-WORKFLOW	VERSION_CONTROL_WORKFLOW
SIO-IOS-HTTPS-ATS	Explain App Transport Security (ATS) and HTTPS	Người học có khả năng giải thích yêu cầu mặc định của iOS về việc sử dụng HTTPS cho tất cả các kết nối mạng để đảm bảo bảo mật. (Buổi 12.3)	SPECIFIC_IMPL	CIO-USE-SECURE-PROTOCOLS	ENCRYPTION_PROTOCOLS
SIO-LTASW-PEER-REVIEW	Participate in a peer-review session	Người học có khả năng demo sản phẩm của mình cho bạn học và nhận phản hồi, đồng thời cung cấp phản hồi mang tính xây dựng cho các dự án khác. (Buổi 12.8)	SPECIFIC_IMPL	CIO-USABILITY-TEST-FEEDBACK	USABILITY_TESTING
SIO-SWIFT-URL-INIT	Create a URL object from a string	Người học có khả năng sử dụng URL(string:) để tạo một đối tượng URL từ một chuỗi và xử lý trường hợp Optional (URL?) khi chuỗi không hợp lệ. (Buổi 7.7)	SPECIFIC_IMPL	CIO-URL-STRUCTURE	APP_PROTOCOLS
SIO-CONCEPT-XCTEST-INTRO	Describe the purpose of XCTest	Người học có khả năng giải thích XCTest là framework của Apple để viết các bài kiểm thử đơn vị, kiểm thử giao diện và kiểm thử hiệu năng cho các ứng dụng. (Buổi 12.10 giới thiệu)	SPECIFIC_IMPL	CIO-UNIT-TEST-PRINCIPLES	UNIT_TESTING
SIO-DEBUG-MANUAL-TESTING	Perform manual testing to identify bugs	Người học có khả năng tương tác với ứng dụng theo nhiều cách khác nhau, bao gồm các trường hợp biên, để tìm ra các hành vi không mong muốn. (Buổi 12.10)	SPECIFIC_IMPL	CIO-TROUBLESHOOT-REPRODUCE	SYSTEMATIC_TROUBLESHOOTING
SIO-DEBUG-BREAKPOINT-ISOLATION	Use breakpoints to isolate faulty code	Người học có khả năng đặt các breakpoints một cách chiến lược để dừng chương trình và kiểm tra trạng thái nhằm xác định xem đoạn code nào đang hoạt động không chính xác. (Buổi 6.5, 12.10)	SPECIFIC_IMPL	CIO-TROUBLESHOOT-ISOLATE	SYSTEMATIC_TROUBLESHOOTING
SIO-SWIFTUI-WITHANIMATION	Use withAnimation { } to trigger animations	Người học có khả năng sử dụng khối `withAnimation { ... }` để bọc quanh các dòng mã thay đổi `@State`, khiến cho mọi View phụ thuộc vào `@State` đó đều cập nhật với hiệu ứng. (Buổi 8.6)	SPECIFIC_IMPL	CIO-TRIGGER-ANIMATION-EXPLICITLY	EXPLICIT_ANIMATION
SIO-SWIFTUI-TRANSITION-ASYMMETRIC	Use .asymmetric(insertion:removal:) for different effects	Người học có khả năng sử dụng `.asymmetric()` để tạo ra các hiệu ứng xuất hiện và biến mất khác nhau cho cùng một View. (Buổi 8.7)	SPECIFIC_IMPL	CIO-TRANSITION-ASYMMETRIC	VIEW_TRANSITIONS
SIO-SWIFTUI-TRANSITION-MODIFIER	Use the .transition() modifier in SwiftUI	Người học có khả năng sử dụng modifier `.transition()` kết hợp với `withAnimation` để tạo hiệu ứng khi một View được thêm hoặc xóa khỏi cây giao diện bằng câu lệnh `if`. (Buổi 8.7)	SPECIFIC_IMPL	CIO-TRANSITION-APPLY	VIEW_TRANSITIONS
SIO-SWIFTUI-TRANSITION-TYPES	Use built-in transitions like .opacity, .scale, and .move	Người học có khả năng sử dụng các hiệu ứng chuyển tiếp có sẵn như `.opacity`, `.scale`, và `.move(edge:)`. (Buổi 8.7)	SPECIFIC_IMPL	CIO-TRANSITION-APPLY	VIEW_TRANSITIONS
SIO-CONCEPT-RELIABLE-CONNECTION	Explain the need for a reliable connection setup	Người học có khả năng giải thích tại sao một quy trình như bắt tay ba bước là cần thiết để đảm bảo việc truyền dữ liệu qua các giao thức như HTTP diễn ra một cách đáng tin cậy. (Buổi 7.8 giới thiệu ngầm)	SPECIFIC_IMPL	CIO-TCP-HANDSHAKE-PROCESS	TCP_HANDSHAKE
SIO-XCODE-SYNTAX-ERROR-HIGHLIGHT	Recognize syntax error highlighting in Xcode	Người học có khả năng nhận biết các lỗi cú pháp thông qua các dấu gạch chân màu đỏ và các biểu tượng lỗi do Xcode hiển thị trong trình soạn thảo mã. (Buổi 6.1)	SPECIFIC_IMPL	CIO-SYNTAX-ERROR-IDENTIFY	SYNTAX_ERRORS
SIO-SWIFT-SWITCH-RANGE	Use range matching in a Swift switch statement	Người học có khả năng sử dụng các toán tử khoảng (`...`, `..<`) trong các `case` của một câu lệnh `switch` để khớp với các khoảng số. (Buổi 1.6)	SPECIFIC_IMPL	CIO-SWITCH-RANGE	SWITCH_CASE
SIO-SWIFT-SWITCH-SYNTAX	Write a switch statement in Swift	Người học có khả năng viết một câu lệnh `switch` trong Swift để kiểm tra giá trị của một biến và thực thi các khối `case` tương ứng. (Buổi 1.6)	SPECIFIC_IMPL	CIO-SWITCH-LITERAL	SWITCH_CASE
SIO-SWIFT-SWITCH-EXHAUSTIVE	Write an exhaustive switch statement	Người học có khả năng viết một câu lệnh `switch` bao phủ hết tất cả các trường hợp có thể xảy ra, thường bằng cách cung cấp một khối `default`. (Buổi 1.6)	SPECIFIC_IMPL	CIO-SWITCH-DEFAULT	SWITCH_CASE
SIO-CONCEPT-STRONG-PASSWORD	Explain best practices for creating strong passwords	Người học có khả năng mô tả các phương pháp tốt nhất để tạo và quản lý mật khẩu an toàn. (Buổi 12.3 giới thiệu)	SPECIFIC_IMPL	CIO-STRONG-PASSWORD-CRITERIA	PASSWORD_STRENGTH
SIO-SWIFTUI-STATE-MUTATION	Modify an @State variable to trigger a View update	Người học có khả năng thay đổi giá trị của một biến `@State` (ví dụ: trong một `Button` action) để làm cho giao diện được vẽ lại với dữ liệu mới. (Buổi 2.8)	SPECIFIC_IMPL	CIO-STATE-MUTATE	LOCAL_VIEW_STATE
SIO-SWIFTUI-STATE-TOGGLE	Use .toggle() on a Boolean @State variable	Người học có khả năng sử dụng phương thức `.toggle()` để đảo ngược giá trị của một biến `@State` kiểu `Bool`, thường dùng để ẩn/hiện các thành phần UI. (Buổi 2.9)	SPECIFIC_IMPL	CIO-STATE-MUTATE	LOCAL_VIEW_STATE
SIO-SWIFTUI-STATE-WRAPPER	Use the @State property wrapper	Người học có khả năng sử dụng `@State` để khai báo một thuộc tính trong một SwiftUI View, làm cho View đó tự động cập nhật khi thuộc tính thay đổi. (Buổi 2.7)	SPECIFIC_IMPL	CIO-STATE-DECLARE-LOCAL	LOCAL_VIEW_STATE
SIO-SWIFT-CODABLE	Make a Swift struct conform to the Codable protocol	Người học có khả năng làm cho một `struct` tuân thủ protocol `Codable` bằng cách khai báo `: Codable` và đảm bảo tất cả các thuộc tính của nó cũng là `Codable`. (Buổi 7.3)	SPECIFIC_IMPL	CIO-SERIALIZATION-ENCODING	JSON_SERIALIZATION
SIO-SWIFT-JSONENCODER	Encode a Codable object to JSON data using JSONEncoder	Người học có khả năng sử dụng `JSONEncoder` để mã hóa một đối tượng `Codable` thành dữ liệu `Data` định dạng JSON. (Buổi 7.3)	SPECIFIC_IMPL	CIO-SERIALIZATION-ENCODING	JSON_SERIALIZATION
SIO-SWIFT-JSONDECODER-OBJECT	Decode JSON data to a Codable object using JSONDecoder	Người học có khả năng sử dụng `JSONDecoder` để giải mã dữ liệu `Data` (JSON) thành một instance của một `struct` `Codable`. (Buổi 7.4, 7.11)	SPECIFIC_IMPL	CIO-SERIALIZATION-DECODING	JSON_SERIALIZATION
SIO-APPLE-KEYCHAIN	Describe the purpose of Keychain for sensitive data	Người học có khả năng giải thích Keychain là một cơ sở dữ liệu được mã hóa và an toàn của hệ điều hành để lưu trữ dữ liệu nhạy cảm như mật khẩu và khóa. (Buổi 12.3)	SPECIFIC_IMPL	CIO-SECURE-STORAGE	DEVICE_PROTECTION
SIO-APPLE-2FA	Explain the role of Two-Factor Authentication (2FA)	Người học có khả năng giải thích Xác thực Hai Yếu tố (2FA) bổ sung một lớp bảo mật ngoài mật khẩu như thế nào. (Buổi 12.3)	SPECIFIC_IMPL	CIO-SECURE-AUTHENTICATION	TWO_FACTOR_AUTH
SIO-SWIFT-ARRAY-INDEX-CHECK	Check array bounds before access	Người học có khả năng kiểm tra `array.count` hoặc `array.indices.contains(index)` trước khi truy cập một phần tử để tránh lỗi "Index out of range". (Buổi 3.1 giới thiệu ngầm)	SPECIFIC_IMPL	CIO-RUNTIME-OUT-OF-BOUNDS	RUNTIME_ERRORS
