code	name	description	metadata	created_at	updated_at	concept_codes
KW_GATEWAY	gateway	Keyword extracted from 'router': gateway	"{""source_term"": ""router"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.220530""}"	2026-08-03T11:47:42.220532	2026-08-03T11:47:42.220533	"[""IOT_ECOSYSTEM""]"
KW_HUB	hub	Keyword extracted from 'router': hub	"{""source_term"": ""router"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.220715""}"	2026-08-03T11:47:42.220718	2026-08-03T11:47:42.220719	[]
KW_BRIDGE	bridge	Keyword extracted from 'router': bridge	"{""source_term"": ""router"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.220758""}"	2026-08-03T11:47:42.220760	2026-08-03T11:47:42.220761	"[""CSS_SELECTORS""]"
KW_ROUTING	routing	Keyword extracted from 'router': routing	"{""source_term"": ""router"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.220849""}"	2026-08-03T11:47:42.220852	2026-08-03T11:47:42.220852	"[""SWARM_ROBOTICS_FORMATION_CONTROL""]"
KW_ORDER	order	Keyword extracted from 'sequence': order	"{""source_term"": ""sequence"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.220963""}"	2026-08-03T11:47:42.220965	2026-08-03T11:47:42.220966	"[""LOGIC_GATES""]"
KW_STEP	step	Keyword extracted from 'sequence': step	"{""source_term"": ""sequence"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.221145""}"	2026-08-03T11:47:42.221148	2026-08-03T11:47:42.221149	[]
KW_SEQUENTIAL	sequential	Keyword extracted from 'sequence': sequential	"{""source_term"": ""sequence"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.221328""}"	2026-08-03T11:47:42.221331	2026-08-03T11:47:42.221331	[]
KW_LINEAR	linear	Keyword extracted from 'sequence': linear	"{""source_term"": ""sequence"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.221366""}"	2026-08-03T11:47:42.221368	2026-08-03T11:47:42.221370	"[""LINEAR_BINARY_SEARCH""]"
KW_REQUEST	request	Keyword extracted from 'server': request	"{""source_term"": ""server"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.221486""}"	2026-08-03T11:47:42.221490	2026-08-03T11:47:42.221490	"[""HTTP_METHODS""]"
KW_RESPONSE	response	Keyword extracted from 'server': response	"{""source_term"": ""server"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.221519""}"	2026-08-03T11:47:42.221522	2026-08-03T11:47:42.221522	"[""FEEDBACK_AND_RESPONSE""]"
KW_BACKEND	backend	Keyword extracted from 'server': backend	"{""source_term"": ""server"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.221530""}"	2026-08-03T11:47:42.221532	2026-08-03T11:47:42.221533	"[""BACKEND_FRAMEWORKS""]"
KW_SIMULATE	simulate	Keyword extracted from 'simulate': simulate	"{""source_term"": ""simulate"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.221622""}"	2026-08-03T11:47:42.221625	2026-08-03T11:47:42.221626	"[""MULTI_SENSOR_FUSION_ALGORITHMS""]"
KW_EMULATE	emulate	Keyword extracted from 'simulate': emulate	"{""source_term"": ""simulate"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.221835""}"	2026-08-03T11:47:42.221838	2026-08-03T11:47:42.221838	[]
KW_VIRTUAL	virtual	Keyword extracted from 'simulate': virtual	"{""source_term"": ""simulate"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.221844""}"	2026-08-03T11:47:42.221846	2026-08-03T11:47:42.221847	"[""VIRTUAL_MEMORY""]"
KW_SOFTWARE	software	Keyword extracted from 'software': software	"{""source_term"": ""software"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.221931""}"	2026-08-03T11:47:42.221933	2026-08-03T11:47:42.221934	"[""SPATIAL_COMPUTING_XR_MAPPING""]"
KW_APPLICATION	application	Keyword extracted from 'software': application	"{""source_term"": ""software"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.221956""}"	2026-08-03T11:47:42.221958	2026-08-03T11:47:42.221959	"[""PHYSICS_CONSTRAINTS_CONCEPT""]"
KW_APP	app	Keyword extracted from 'software': app	"{""source_term"": ""software"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.221974""}"	2026-08-03T11:47:42.221976	2026-08-03T11:47:42.221977	"[""PHYSICS_CONSTRAINTS_CONCEPT""]"
KW_SYSTEM	system	Keyword extracted from 'software': system	"{""source_term"": ""software"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.221983""}"	2026-08-03T11:47:42.221985	2026-08-03T11:47:42.221986	"[""TROUBLESHOOTING_METHODOLOGY_CONCEPT""]"
KW_SCRIPT	script	Keyword extracted from 'source code': script	"{""source_term"": ""source code"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.222231""}"	2026-08-03T11:47:42.222233	2026-08-03T11:47:42.222234	"[""DOM_MANIPULATION""]"
KW_COMPILER	compiler	Keyword extracted from 'source code': compiler	"{""source_term"": ""source code"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.222278""}"	2026-08-03T11:47:42.222280	2026-08-03T11:47:42.222281	"[""SYNTAX_ERRORS""]"
KW_INTERPRETER	interpreter	Keyword extracted from 'source code': interpreter	"{""source_term"": ""source code"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.222318""}"	2026-08-03T11:47:42.222320	2026-08-03T11:47:42.222321	"[""PRIMITIVE_TYPE_DECLARATION""]"
KW_STATEMENT	statement	Keyword extracted from 'statement': statement	"{""source_term"": ""statement"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.222349""}"	2026-08-03T11:47:42.222351	2026-08-03T11:47:42.222352	"[""LOCAL_VIEW_STATE""]"
KW_INSTRUCTION	instruction	Keyword extracted from 'statement': instruction	"{""source_term"": ""statement"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.222355""}"	2026-08-03T11:47:42.222376	2026-08-03T11:47:42.222377	"[""FETCH_DECODE_EXECUTE""]"
KW_LINE	line	Keyword extracted from 'statement': line	"{""source_term"": ""statement"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.222401""}"	2026-08-03T11:47:42.222404	2026-08-03T11:47:42.222405	"[""RENDERING_PIPELINE""]"
KW_COMMAND	command	Keyword extracted from 'statement': command	"{""source_term"": ""statement"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.222442""}"	2026-08-03T11:47:42.222444	2026-08-03T11:47:42.222445	"[""LOGIC_GATES""]"
KW_DECLARATION	declaration	Keyword extracted from 'statement': declaration	"{""source_term"": ""statement"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.222448""}"	2026-08-03T11:47:42.222450	2026-08-03T11:47:42.222451	"[""REFERENCE_TYPE_DECLARATION""]"
KW_ASSIGNMENT	assignment	Keyword extracted from 'statement': assignment	"{""source_term"": ""statement"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.222532""}"	2026-08-03T11:47:42.222535	2026-08-03T11:47:42.222535	"[""MULTI_AGENT_COOPERATION""]"
KW_STORE	store	Keyword extracted from 'store': store	"{""source_term"": ""store"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.222574""}"	2026-08-03T11:47:42.222576	2026-08-03T11:47:42.222577	"[""LOGIC_GATES""]"
KW_STORAGE	storage	Keyword extracted from 'store': storage	"{""source_term"": ""store"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.222580""}"	2026-08-03T11:47:42.222582	2026-08-03T11:47:42.222583	"[""HDD_VS_SSD""]"
KW_SAVE	save	Keyword extracted from 'store': save	"{""source_term"": ""store"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.222770""}"	2026-08-03T11:47:42.222774	2026-08-03T11:47:42.222775	[]
KW_PERSIST	persist	Keyword extracted from 'store': persist	"{""source_term"": ""store"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.222779""}"	2026-08-03T11:47:42.222782	2026-08-03T11:47:42.222783	"[""HDD_VS_SSD""]"
KW_FILE	file	Keyword extracted from 'store': file	"{""source_term"": ""store"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.222806""}"	2026-08-03T11:47:42.222809	2026-08-03T11:47:42.222809	"[""FILE_ALLOCATION""]"
KW_STRING	string	Keyword extracted from 'string': string	"{""source_term"": ""string"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.222863""}"	2026-08-03T11:47:42.222866	2026-08-03T11:47:42.222866	"[""REFERENCE_TYPE_DECLARATION""]"
KW_TEXT	text	Keyword extracted from 'string': text	"{""source_term"": ""string"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.222895""}"	2026-08-03T11:47:42.222898	2026-08-03T11:47:42.222898	"[""MATERIAL_AND_TEXTURE""]"
KW_CHARACTER	character	Keyword extracted from 'string': character	"{""source_term"": ""string"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.222975""}"	2026-08-03T11:47:42.222977	2026-08-03T11:47:42.222978	"[""SPATIAL_COMPUTING_XR_MAPPING""]"
KW_CHAR	char	Keyword extracted from 'string': char	"{""source_term"": ""string"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.222993""}"	2026-08-03T11:47:42.222995	2026-08-03T11:47:42.222996	"[""CHART_TYPES""]"
KW_UNICODE	unicode	Keyword extracted from 'string': unicode	"{""source_term"": ""string"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.223145""}"	2026-08-03T11:47:42.223148	2026-08-03T11:47:42.223148	"[""DATA_ENCODING""]"
KW_ASCII	ascii	Keyword extracted from 'string': ascii	"{""source_term"": ""string"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.223298""}"	2026-08-03T11:47:42.223301	2026-08-03T11:47:42.223301	"[""DATA_ENCODING""]"
KW_CONCATENATION	concatenation	Keyword extracted from 'string': concatenation	"{""source_term"": ""string"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.223489""}"	2026-08-03T11:47:42.223491	2026-08-03T11:47:42.223492	[]
KW_SUBSTRING	substring	Keyword extracted from 'string': substring	"{""source_term"": ""string"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.223503""}"	2026-08-03T11:47:42.223505	2026-08-03T11:47:42.223506	"[""NETWORK_TOPOLOGIES_CONCEPT""]"
KW_STRUCTURE	structure	Keyword extracted from 'structure': structure	"{""source_term"": ""structure"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.223545""}"	2026-08-03T11:47:42.223547	2026-08-03T11:47:42.223548	"[""HTML_STRUCTURE""]"
KW_STRUCT	struct	Keyword extracted from 'structure': struct	"{""source_term"": ""structure"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.223551""}"	2026-08-03T11:47:42.223553	2026-08-03T11:47:42.223554	"[""FETCH_DECODE_EXECUTE""]"
KW_DEFAULT	default	Keyword extracted from 'switch': default	"{""source_term"": ""switch"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.224184""}"	2026-08-03T11:47:42.224186	2026-08-03T11:47:42.224187	"[""KEY_VALUE_PERSISTENCE""]"
KW_MATCH	match	Keyword extracted from 'switch': match	"{""source_term"": ""switch"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.224352""}"	2026-08-03T11:47:42.224355	2026-08-03T11:47:42.224355	"[""PROBLEM_DECOMPOSITION_PATTERNS""]"
KW_COMPUTER_SYSTEM	computer system	Keyword extracted from 'system': computer system	"{""source_term"": ""system"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.224559""}"	2026-08-03T11:47:42.224562	2026-08-03T11:47:42.224563	[]
KW_OPERATING_SYSTEM	operating system	Keyword extracted from 'system': operating system	"{""source_term"": ""system"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.224717""}"	2026-08-03T11:47:42.224720	2026-08-03T11:47:42.224721	"[""OS_CONCEPTS""]"
KW_OS	os	Keyword extracted from 'system': os	"{""source_term"": ""system"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.224728""}"	2026-08-03T11:47:42.224730	2026-08-03T11:47:42.224731	"[""MECHATRONICS_SYSTEMS_DIAGNOSTICS""]"
KW_KERNEL	kernel	Keyword extracted from 'system': kernel	"{""source_term"": ""system"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.224823""}"	2026-08-03T11:47:42.224825	2026-08-03T11:47:42.224826	"[""ULTRA_LOW_LATENCY_HFT_ARCHITECTURE""]"
KW_TAG	tag	Keyword extracted from 'tag': tag	"{""source_term"": ""tag"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.224854""}"	2026-08-03T11:47:42.224857	2026-08-03T11:47:42.224858	"[""IMAGE_COMPOSITING""]"
KW_LABEL	label	Keyword extracted from 'tag': label	"{""source_term"": ""tag"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.224979""}"	2026-08-03T11:47:42.224982	2026-08-03T11:47:42.224982	"[""SUPERVISED_LEARNING""]"
KW_MARKER	marker	Keyword extracted from 'tag': marker	"{""source_term"": ""tag"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.225056""}"	2026-08-03T11:47:42.225059	2026-08-03T11:47:42.225060	"[""SPATIAL_COMPUTING_XR_MAPPING""]"
KW_HTML_TAG	html tag	Keyword extracted from 'tag': html tag	"{""source_term"": ""tag"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.225099""}"	2026-08-03T11:47:42.225101	2026-08-03T11:47:42.225102	"[""HTML_STRUCTURE""]"
KW_XML_TAG	xml tag	Keyword extracted from 'tag': xml tag	"{""source_term"": ""tag"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.225143""}"	2026-08-03T11:47:42.225145	2026-08-03T11:47:42.225146	"[""AI_VS_ML""]"
KW_METADATA	metadata	Keyword extracted from 'tag': metadata	"{""source_term"": ""tag"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.225321""}"	2026-08-03T11:47:42.225323	2026-08-03T11:47:42.225324	[]
KW_TEST	test	Keyword extracted from 'test': test	"{""source_term"": ""test"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.225343""}"	2026-08-03T11:47:42.225346	2026-08-03T11:47:42.225347	"[""AI_HISTORY_MILESTONES""]"
KW_TEST_CASE	test case	Keyword extracted from 'test': test case	"{""source_term"": ""test"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.225349""}"	2026-08-03T11:47:42.225352	2026-08-03T11:47:42.225352	"[""UNIT_TESTING""]"
KW_UNIT_TEST	unit test	Keyword extracted from 'test': unit test	"{""source_term"": ""test"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.225355""}"	2026-08-03T11:47:42.225357	2026-08-03T11:47:42.225358	"[""UNIT_TESTING""]"
KW_ASSERT	assert	Keyword extracted from 'test': assert	"{""source_term"": ""test"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.225397""}"	2026-08-03T11:47:42.225399	2026-08-03T11:47:42.225400	"[""UNIT_TESTING""]"
KW_VERIFY	verify	Keyword extracted from 'test': verify	"{""source_term"": ""test"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.225572""}"	2026-08-03T11:47:42.225575	2026-08-03T11:47:42.225576	[]
KW_COVERAGE	coverage	Keyword extracted from 'test': coverage	"{""source_term"": ""test"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.225648""}"	2026-08-03T11:47:42.225650	2026-08-03T11:47:42.225651	"[""RETRIEVAL_AUGMENTED_GENERATION""]"
KW_TOPOLOGY	topology	Keyword extracted from 'topology': topology	"{""source_term"": ""topology"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.225654""}"	2026-08-03T11:47:42.225656	2026-08-03T11:47:42.225657	"[""NETWORK_TOPOLOGIES_CONCEPT""]"
KW_NETWORK_TOPOLOGY	network topology	Keyword extracted from 'topology': network topology	"{""source_term"": ""topology"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.225668""}"	2026-08-03T11:47:42.225670	2026-08-03T11:47:42.225671	"[""NETWORK_TOPOLOGIES_CONCEPT""]"
KW_STAR	star	Keyword extracted from 'topology': star	"{""source_term"": ""topology"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.225674""}"	2026-08-03T11:47:42.225676	2026-08-03T11:47:42.225677	"[""NETWORK_TOPOLOGIES_CONCEPT""]"
KW_MESH	mesh	Keyword extracted from 'topology': mesh	"{""source_term"": ""topology"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.225679""}"	2026-08-03T11:47:42.225681	2026-08-03T11:47:42.225682	"[""POLYGON_MESH""]"
KW_RING	ring	Keyword extracted from 'topology': ring	"{""source_term"": ""topology"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.225684""}"	2026-08-03T11:47:42.225686	2026-08-03T11:47:42.225687	"[""NETWORK_TOPOLOGIES_CONCEPT""]"
KW_BUS	bus	Keyword extracted from 'topology': bus	"{""source_term"": ""topology"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.225689""}"	2026-08-03T11:47:42.225691	2026-08-03T11:47:42.225692	"[""NETWORK_TOPOLOGIES_CONCEPT""]"
KW_TREE	tree	Keyword extracted from 'topology': tree	"{""source_term"": ""topology"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.225755""}"	2026-08-03T11:47:42.225758	2026-08-03T11:47:42.225758	"[""GRAPH_MODELS""]"
KW_VAR	var	Keyword extracted from 'variable': var	"{""source_term"": ""variable"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.225811""}"	2026-08-03T11:47:42.225813	2026-08-03T11:47:42.225814	"[""CPU_ARCHITECTURE""]"
KW_LET	let	Keyword extracted from 'variable': let	"{""source_term"": ""variable"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.225826""}"	2026-08-03T11:47:42.225829	2026-08-03T11:47:42.225829	"[""CREATIONAL_PATTERNS""]"
KW_CONST	const	Keyword extracted from 'variable': const	"{""source_term"": ""variable"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.225877""}"	2026-08-03T11:47:42.225880	2026-08-03T11:47:42.225881	"[""OBJECT_INSTANTIATION""]"
KW_SCOPE	scope	Keyword extracted from 'variable': scope	"{""source_term"": ""variable"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.226052""}"	2026-08-03T11:47:42.226055	2026-08-03T11:47:42.226056	"[""RETURN_VALUES""]"
KW_TYPE	type	Keyword extracted from 'variable': type	"{""source_term"": ""variable"", ""source"": ""reference_glossary"", ""extracted_at"": ""2026-08-03T11:47:42.226059""}"	2026-08-03T11:47:42.226061	2026-08-03T11:47:42.226064	"[""MEMORY_TYPES""]"
