code	name	description	metadata	created_at	updated_at	concept_codes
KW_POLYMORPHISM	polymorphism	Keyword extracted from concept 'Method Overriding': polymorphism	"{""source"": ""concept_extraction"", ""source_concept"": ""METHOD_OVERRIDING"", ""extracted_at"": ""2026-08-03T11:55:45.106487""}"	2026-08-03T11:55:45.106489	2026-08-03T11:55:45.106490	"[""METHOD_OVERRIDING""]"
KW_DISPATCH	dispatch	Keyword extracted from concept 'Method Overriding': dispatch	"{""source"": ""concept_extraction"", ""source_concept"": ""METHOD_OVERRIDING"", ""extracted_at"": ""2026-08-03T11:55:45.106501""}"	2026-08-03T11:55:45.106503	2026-08-03T11:55:45.106504	"[""METHOD_OVERRIDING""]"
KW_METHOD	method	Keyword extracted from concept 'Method Overriding': method	"{""source"": ""concept_extraction"", ""source_concept"": ""METHOD_OVERRIDING"", ""extracted_at"": ""2026-08-03T11:55:45.106516""}"	2026-08-03T11:55:45.106518	2026-08-03T11:55:45.106519	"[""METHOD_OVERRIDING""]"
KW_OVERRIDE	override	Keyword extracted from concept 'Method Overriding': override	"{""source"": ""concept_extraction"", ""source_concept"": ""METHOD_OVERRIDING"", ""extracted_at"": ""2026-08-03T11:55:45.106521""}"	2026-08-03T11:55:45.106523	2026-08-03T11:55:45.106523	"[""METHOD_OVERRIDING""]"
KW_OVERRIDING	overriding	Keyword extracted from concept 'Method Overriding': overriding	"{""source"": ""concept_extraction"", ""source_concept"": ""METHOD_OVERRIDING"", ""extracted_at"": ""2026-08-03T11:55:45.106525""}"	2026-08-03T11:55:45.106527	2026-08-03T11:55:45.106528	"[""METHOD_OVERRIDING""]"
KW_MODIFIERS	modifiers	Keyword extracted from concept 'Access Modifiers': modifiers	"{""source"": ""concept_extraction"", ""source_concept"": ""ACCESS_MODIFIERS"", ""extracted_at"": ""2026-08-03T11:55:45.106531""}"	2026-08-03T11:55:45.106533	2026-08-03T11:55:45.106534	"[""ACCESS_MODIFIERS""]"
KW_ENCAPSULATION	encapsulation	Keyword extracted from concept 'Access Modifiers': encapsulation	"{""source"": ""concept_extraction"", ""source_concept"": ""ACCESS_MODIFIERS"", ""extracted_at"": ""2026-08-03T11:55:45.106560""}"	2026-08-03T11:55:45.106562	2026-08-03T11:55:45.106563	"[""ACCESS_MODIFIERS""]"
KW_VARIABLE	variable	Keyword extracted from concept 'Static Members': variable	"{""source"": ""concept_extraction"", ""source_concept"": ""STATIC_MEMBERS_CONCEPT"", ""extracted_at"": ""2026-08-03T11:55:45.106566""}"	2026-08-03T11:55:45.106568	2026-08-03T11:55:45.106569	"[""STATIC_MEMBERS_CONCEPT""]"
KW_MEMBERS	members	Keyword extracted from concept 'Static Members': members	"{""source"": ""concept_extraction"", ""source_concept"": ""STATIC_MEMBERS_CONCEPT"", ""extracted_at"": ""2026-08-03T11:55:45.106584""}"	2026-08-03T11:55:45.106586	2026-08-03T11:55:45.106587	"[""STATIC_MEMBERS_CONCEPT""]"
KW_CHUNG	chung	Keyword extracted from concept 'Static Members': chung	"{""source"": ""concept_extraction"", ""source_concept"": ""STATIC_MEMBERS_CONCEPT"", ""extracted_at"": ""2026-08-03T11:55:45.106593""}"	2026-08-03T11:55:45.106595	2026-08-03T11:55:45.106596	"[""STATIC_MEMBERS_CONCEPT""]"
KW_LAMBDA	lambda	Keyword extracted from concept 'First-Class & Higher-Order Functions': lambda	"{""source"": ""concept_extraction"", ""source_concept"": ""FIRST_CLASS_FUNCTIONS_CONCEPT"", ""extracted_at"": ""2026-08-03T11:55:45.106599""}"	2026-08-03T11:55:45.106601	2026-08-03T11:55:45.106602	"[""FIRST_CLASS_FUNCTIONS_CONCEPT""]"
KW_ORDER	order	Keyword extracted from concept 'First-Class & Higher-Order Functions': order	"{""source"": ""concept_extraction"", ""source_concept"": ""FIRST_CLASS_FUNCTIONS_CONCEPT"", ""extracted_at"": ""2026-08-03T11:55:45.106604""}"	2026-08-03T11:55:45.106608	2026-08-03T11:55:45.106609	"[""FIRST_CLASS_FUNCTIONS_CONCEPT""]"
KW_HIGHER	higher	Keyword extracted from concept 'First-Class & Higher-Order Functions': higher	"{""source"": ""concept_extraction"", ""source_concept"": ""FIRST_CLASS_FUNCTIONS_CONCEPT"", ""extracted_at"": ""2026-08-03T11:55:45.106611""}"	2026-08-03T11:55:45.106613	2026-08-03T11:55:45.106614	"[""FIRST_CLASS_FUNCTIONS_CONCEPT""]"
KW_CLOSURES	closures	Keyword extracted from concept 'First-Class & Higher-Order Functions': closures	"{""source"": ""concept_extraction"", ""source_concept"": ""FIRST_CLASS_FUNCTIONS_CONCEPT"", ""extracted_at"": ""2026-08-03T11:55:45.106615""}"	2026-08-03T11:55:45.106618	2026-08-03T11:55:45.106618	"[""FIRST_CLASS_FUNCTIONS_CONCEPT""]"
KW_FUNCTIONS	functions	Keyword extracted from concept 'First-Class & Higher-Order Functions': functions	"{""source"": ""concept_extraction"", ""source_concept"": ""FIRST_CLASS_FUNCTIONS_CONCEPT"", ""extracted_at"": ""2026-08-03T11:55:45.106629""}"	2026-08-03T11:55:45.106631	2026-08-03T11:55:45.106632	"[""FIRST_CLASS_FUNCTIONS_CONCEPT""]"
KW_PURE	pure	Keyword extracted from concept 'Immutability and Pure Functions': pure	"{""source"": ""concept_extraction"", ""source_concept"": ""IMMUTABILITY_CONCEPT"", ""extracted_at"": ""2026-08-03T11:55:45.106640""}"	2026-08-03T11:55:45.106642	2026-08-03T11:55:45.106643	"[""IMMUTABILITY_CONCEPT""]"
KW_FUNCTIONAL	functional	Keyword extracted from concept 'Immutability and Pure Functions': functional	"{""source"": ""concept_extraction"", ""source_concept"": ""IMMUTABILITY_CONCEPT"", ""extracted_at"": ""2026-08-03T11:55:45.106649""}"	2026-08-03T11:55:45.106651	2026-08-03T11:55:45.106652	"[""IMMUTABILITY_CONCEPT""]"
KW_EFFECTS	effects	Keyword extracted from concept 'Immutability and Pure Functions': effects	"{""source"": ""concept_extraction"", ""source_concept"": ""IMMUTABILITY_CONCEPT"", ""extracted_at"": ""2026-08-03T11:55:45.106654""}"	2026-08-03T11:55:45.106656	2026-08-03T11:55:45.106657	"[""IMMUTABILITY_CONCEPT""]"
KW_IMMUTABILITY	immutability	Keyword extracted from concept 'Immutability and Pure Functions': immutability	"{""source"": ""concept_extraction"", ""source_concept"": ""IMMUTABILITY_CONCEPT"", ""extracted_at"": ""2026-08-03T11:55:45.106659""}"	2026-08-03T11:55:45.106661	2026-08-03T11:55:45.106661	"[""IMMUTABILITY_CONCEPT""]"
KW_LISTENER	listener	Keyword extracted from concept 'Events and Event Handling': listener	"{""source"": ""concept_extraction"", ""source_concept"": ""EVENT_HANDLERS_CONCEPT"", ""extracted_at"": ""2026-08-03T11:55:45.106670""}"	2026-08-03T11:55:45.106673	2026-08-03T11:55:45.106673	"[""EVENT_HANDLERS_CONCEPT""]"
KW_HANDLERS	handlers	Keyword extracted from concept 'Events and Event Handling': handlers	"{""source"": ""concept_extraction"", ""source_concept"": ""EVENT_HANDLERS_CONCEPT"", ""extracted_at"": ""2026-08-03T11:55:45.106680""}"	2026-08-03T11:55:45.106682	2026-08-03T11:55:45.106683	"[""EVENT_HANDLERS_CONCEPT""]"
KW_HANDLER	handler	Keyword extracted from concept 'Events and Event Handling': handler	"{""source"": ""concept_extraction"", ""source_concept"": ""EVENT_HANDLERS_CONCEPT"", ""extracted_at"": ""2026-08-03T11:55:45.106684""}"	2026-08-03T11:55:45.106687	2026-08-03T11:55:45.106687	"[""EVENT_HANDLERS_CONCEPT""]"
KW_CALLBACK	callback	Keyword extracted from concept 'Events and Event Handling': callback	"{""source"": ""concept_extraction"", ""source_concept"": ""EVENT_HANDLERS_CONCEPT"", ""extracted_at"": ""2026-08-03T11:55:45.106698""}"	2026-08-03T11:55:45.106700	2026-08-03T11:55:45.106701	"[""EVENT_HANDLERS_CONCEPT""]"
KW_CALLBACKS	callbacks	Keyword extracted from concept 'Asynchronous Programming': callbacks	"{""source"": ""concept_extraction"", ""source_concept"": ""ASYNCHRONOUS_PROG_CONCEPT"", ""extracted_at"": ""2026-08-03T11:55:45.106704""}"	2026-08-03T11:55:45.106707	2026-08-03T11:55:45.106707	"[""ASYNCHRONOUS_PROG_CONCEPT""]"
KW_PROMISES	promises	Keyword extracted from concept 'Asynchronous Programming': promises	"{""source"": ""concept_extraction"", ""source_concept"": ""ASYNCHRONOUS_PROG_CONCEPT"", ""extracted_at"": ""2026-08-03T11:55:45.106709""}"	2026-08-03T11:55:45.106711	2026-08-03T11:55:45.106712	"[""ASYNCHRONOUS_PROG_CONCEPT""]"
KW_BLOCKING	blocking	Keyword extracted from concept 'Asynchronous Programming': blocking	"{""source"": ""concept_extraction"", ""source_concept"": ""ASYNCHRONOUS_PROG_CONCEPT"", ""extracted_at"": ""2026-08-03T11:55:45.106732""}"	2026-08-03T11:55:45.106735	2026-08-03T11:55:45.106735	"[""ASYNCHRONOUS_PROG_CONCEPT""]"
KW_GOOGLE	google	Keyword extracted from concept 'Etiquette for Collaborative Editing': google	"{""source"": ""concept_extraction"", ""source_concept"": ""SHARED_EDITING_ETIQUETTE"", ""extracted_at"": ""2026-08-03T11:55:45.106752""}"	2026-08-03T11:55:45.106754	2026-08-03T11:55:45.106755	"[""SHARED_EDITING_ETIQUETTE""]"
KW_ETIQUETTE	etiquette	Keyword extracted from concept 'Etiquette for Collaborative Editing': etiquette	"{""source"": ""concept_extraction"", ""source_concept"": ""SHARED_EDITING_ETIQUETTE"", ""extracted_at"": ""2026-08-03T11:55:45.106756""}"	2026-08-03T11:55:45.106759	2026-08-03T11:55:45.106759	"[""SHARED_EDITING_ETIQUETTE""]"
KW_SUGGESTING	suggesting	Keyword extracted from concept 'Etiquette for Collaborative Editing': suggesting	"{""source"": ""concept_extraction"", ""source_concept"": ""SHARED_EDITING_ETIQUETTE"", ""extracted_at"": ""2026-08-03T11:55:45.106761""}"	2026-08-03T11:55:45.106763	2026-08-03T11:55:45.106764	"[""SHARED_EDITING_ETIQUETTE""]"
KW_COMMENTS	comments	Keyword extracted from concept 'Etiquette for Collaborative Editing': comments	"{""source"": ""concept_extraction"", ""source_concept"": ""SHARED_EDITING_ETIQUETTE"", ""extracted_at"": ""2026-08-03T11:55:45.106766""}"	2026-08-03T11:55:45.106768	2026-08-03T11:55:45.106769	"[""SHARED_EDITING_ETIQUETTE""]"
KW_DOCS	docs	Keyword extracted from concept 'Etiquette for Collaborative Editing': docs	"{""source"": ""concept_extraction"", ""source_concept"": ""SHARED_EDITING_ETIQUETTE"", ""extracted_at"": ""2026-08-03T11:55:45.106771""}"	2026-08-03T11:55:45.106773	2026-08-03T11:55:45.106773	"[""SHARED_EDITING_ETIQUETTE""]"
KW_COLLABORATION	collaboration	Keyword extracted from concept 'Etiquette for Collaborative Editing': collaboration	"{""source"": ""concept_extraction"", ""source_concept"": ""SHARED_EDITING_ETIQUETTE"", ""extracted_at"": ""2026-08-03T11:55:45.106775""}"	2026-08-03T11:55:45.106779	2026-08-03T11:55:45.106780	"[""SHARED_EDITING_ETIQUETTE""]"
KW_COLLABORATIVE	collaborative	Keyword extracted from concept 'Etiquette for Collaborative Editing': collaborative	"{""source"": ""concept_extraction"", ""source_concept"": ""SHARED_EDITING_ETIQUETTE"", ""extracted_at"": ""2026-08-03T11:55:45.106783""}"	2026-08-03T11:55:45.106785	2026-08-03T11:55:45.106786	"[""SHARED_EDITING_ETIQUETTE""]"
KW_EDITING	editing	Keyword extracted from concept 'Etiquette for Collaborative Editing': editing	"{""source"": ""concept_extraction"", ""source_concept"": ""SHARED_EDITING_ETIQUETTE"", ""extracted_at"": ""2026-08-03T11:55:45.106788""}"	2026-08-03T11:55:45.106791	2026-08-03T11:55:45.106792	"[""SHARED_EDITING_ETIQUETTE""]"
KW_THREE	three	Keyword extracted from concept 'TCP Three-Way Handshake': three	"{""source"": ""concept_extraction"", ""source_concept"": ""TCP_HANDSHAKE"", ""extracted_at"": ""2026-08-03T11:55:45.106800""}"	2026-08-03T11:55:45.106802	2026-08-03T11:55:45.106803	"[""TCP_HANDSHAKE""]"
KW_HANDSHAKE	handshake	Keyword extracted from concept 'TCP Three-Way Handshake': handshake	"{""source"": ""concept_extraction"", ""source_concept"": ""TCP_HANDSHAKE"", ""extracted_at"": ""2026-08-03T11:55:45.106805""}"	2026-08-03T11:55:45.106807	2026-08-03T11:55:45.106808	"[""TCP_HANDSHAKE""]"
KW_CONNECTION	connection	Keyword extracted from concept 'TCP Three-Way Handshake': connection	"{""source"": ""concept_extraction"", ""source_concept"": ""TCP_HANDSHAKE"", ""extracted_at"": ""2026-08-03T11:55:45.106810""}"	2026-08-03T11:55:45.106812	2026-08-03T11:55:45.106813	"[""TCP_HANDSHAKE""]"
KW_REQUEST	request	Keyword extracted from concept 'HTTP Methods (GET, POST)': request	"{""source"": ""concept_extraction"", ""source_concept"": ""HTTP_METHODS"", ""extracted_at"": ""2026-08-03T11:55:45.106820""}"	2026-08-03T11:55:45.106822	2026-08-03T11:55:45.106822	"[""HTTP_METHODS""]"
KW_NAME	name	Keyword extracted from concept 'DNS Lookup Process': name	"{""source"": ""concept_extraction"", ""source_concept"": ""DNS_LOOKUP"", ""extracted_at"": ""2026-08-03T11:55:45.106830""}"	2026-08-03T11:55:45.106832	2026-08-03T11:55:45.106833	"[""DNS_LOOKUP""]"
KW_LOOKUP	lookup	Keyword extracted from concept 'DNS Lookup Process': lookup	"{""source"": ""concept_extraction"", ""source_concept"": ""DNS_LOOKUP"", ""extracted_at"": ""2026-08-03T11:55:45.106834""}"	2026-08-03T11:55:45.106837	2026-08-03T11:55:45.106837	"[""DNS_LOOKUP""]"
KW_RESOLUTION	resolution	Keyword extracted from concept 'DNS Lookup Process': resolution	"{""source"": ""concept_extraction"", ""source_concept"": ""DNS_LOOKUP"", ""extracted_at"": ""2026-08-03T11:55:45.106844""}"	2026-08-03T11:55:45.106846	2026-08-03T11:55:45.106847	"[""DNS_LOOKUP""]"
KW_DOMAIN	domain	Keyword extracted from concept 'DNS Lookup Process': domain	"{""source"": ""concept_extraction"", ""source_concept"": ""DNS_LOOKUP"", ""extracted_at"": ""2026-08-03T11:55:45.106853""}"	2026-08-03T11:55:45.106858	2026-08-03T11:55:45.106859	"[""DNS_LOOKUP""]"
KW_FACTOR	factor	Keyword extracted from concept 'Two-Factor Authentication (2FA)': factor	"{""source"": ""concept_extraction"", ""source_concept"": ""TWO_FACTOR_AUTH"", ""extracted_at"": ""2026-08-03T11:55:45.106872""}"	2026-08-03T11:55:45.106874	2026-08-03T11:55:45.106875	"[""TWO_FACTOR_AUTH""]"
KW_TWO	two	Keyword extracted from concept 'Two-Factor Authentication (2FA)': two	"{""source"": ""concept_extraction"", ""source_concept"": ""TWO_FACTOR_AUTH"", ""extracted_at"": ""2026-08-03T11:55:45.106876""}"	2026-08-03T11:55:45.106878	2026-08-03T11:55:45.106879	"[""TWO_FACTOR_AUTH""]"
KW_CYBERSECURITY	cybersecurity	Keyword extracted from concept 'Malware Types': cybersecurity	"{""source"": ""concept_extraction"", ""source_concept"": ""MALWARE_TYPES_CONCEPT"", ""extracted_at"": ""2026-08-03T11:55:45.106891""}"	2026-08-03T11:55:45.106893	2026-08-03T11:55:45.106894	"[""MALWARE_TYPES_CONCEPT""]"
KW_MALWARE	malware	Keyword extracted from concept 'Malware Types': malware	"{""source"": ""concept_extraction"", ""source_concept"": ""MALWARE_TYPES_CONCEPT"", ""extracted_at"": ""2026-08-03T11:55:45.106896""}"	2026-08-03T11:55:45.106898	2026-08-03T11:55:45.106899	"[""MALWARE_TYPES_CONCEPT""]"
KW_VIRUS	virus	Keyword extracted from concept 'Malware Types': virus	"{""source"": ""concept_extraction"", ""source_concept"": ""MALWARE_TYPES_CONCEPT"", ""extracted_at"": ""2026-08-03T11:55:45.106901""}"	2026-08-03T11:55:45.106904	2026-08-03T11:55:45.106905	"[""MALWARE_TYPES_CONCEPT""]"
KW_RANSOMWARE	ransomware	Keyword extracted from concept 'Malware Types': ransomware	"{""source"": ""concept_extraction"", ""source_concept"": ""MALWARE_TYPES_CONCEPT"", ""extracted_at"": ""2026-08-03T11:55:45.106907""}"	2026-08-03T11:55:45.106909	2026-08-03T11:55:45.106910	"[""MALWARE_TYPES_CONCEPT""]"
KW_WORM	worm	Keyword extracted from concept 'Malware Types': worm	"{""source"": ""concept_extraction"", ""source_concept"": ""MALWARE_TYPES_CONCEPT"", ""extracted_at"": ""2026-08-03T11:55:45.106917""}"	2026-08-03T11:55:45.106920	2026-08-03T11:55:45.106921	"[""MALWARE_TYPES_CONCEPT""]"
KW_WIREFRAMING	wireframing	Keyword extracted from concept 'Wireframing': wireframing	"{""source"": ""concept_extraction"", ""source_concept"": ""WIREFRAMING"", ""extracted_at"": ""2026-08-03T11:55:45.106934""}"	2026-08-03T11:55:45.106936	2026-08-03T11:55:45.106937	"[""WIREFRAMING""]"
KW_WIREFRAME	wireframe	Keyword extracted from concept 'Wireframing': wireframe	"{""source"": ""concept_extraction"", ""source_concept"": ""WIREFRAMING"", ""extracted_at"": ""2026-08-03T11:55:45.106939""}"	2026-08-03T11:55:45.106941	2026-08-03T11:55:45.106942	"[""WIREFRAMING""]"
KW_PROTOTYPING	prototyping	Keyword extracted from concept 'Prototyping': prototyping	"{""source"": ""concept_extraction"", ""source_concept"": ""PROTOTYPING"", ""extracted_at"": ""2026-08-03T11:55:45.106949""}"	2026-08-03T11:55:45.106952	2026-08-03T11:55:45.106952	"[""PROTOTYPING""]"
KW_FIGMA	figma	Keyword extracted from concept 'Prototyping': figma	"{""source"": ""concept_extraction"", ""source_concept"": ""PROTOTYPING"", ""extracted_at"": ""2026-08-03T11:55:45.106954""}"	2026-08-03T11:55:45.106956	2026-08-03T11:55:45.106957	"[""PROTOTYPING""]"
KW_MOCKUP	mockup	Keyword extracted from concept 'Prototyping': mockup	"{""source"": ""concept_extraction"", ""source_concept"": ""PROTOTYPING"", ""extracted_at"": ""2026-08-03T11:55:45.106959""}"	2026-08-03T11:55:45.106961	2026-08-03T11:55:45.106962	"[""PROTOTYPING""]"
KW_PROTOTYPE	prototype	Keyword extracted from concept 'Prototyping': prototype	"{""source"": ""concept_extraction"", ""source_concept"": ""PROTOTYPING"", ""extracted_at"": ""2026-08-03T11:55:45.106963""}"	2026-08-03T11:55:45.106966	2026-08-03T11:55:45.106966	"[""PROTOTYPING""]"
KW_READER	reader	Keyword extracted from concept 'Screen Readers': reader	"{""source"": ""concept_extraction"", ""source_concept"": ""SCREEN_READERS"", ""extracted_at"": ""2026-08-03T11:55:45.106975""}"	2026-08-03T11:55:45.106978	2026-08-03T11:55:45.106978	"[""SCREEN_READERS""]"
KW_READERS	readers	Keyword extracted from concept 'Screen Readers': readers	"{""source"": ""concept_extraction"", ""source_concept"": ""SCREEN_READERS"", ""extracted_at"": ""2026-08-03T11:55:45.106981""}"	2026-08-03T11:55:45.106984	2026-08-03T11:55:45.106985	"[""SCREEN_READERS""]"
KW_ACCESSIBILITY	accessibility	Keyword extracted from concept 'Screen Readers': accessibility	"{""source"": ""concept_extraction"", ""source_concept"": ""SCREEN_READERS"", ""extracted_at"": ""2026-08-03T11:55:45.106987""}"	2026-08-03T11:55:45.106990	2026-08-03T11:55:45.106991	"[""SCREEN_READERS""]"
KW_SEMANTIC	semantic	Keyword extracted from concept 'Screen Readers': semantic	"{""source"": ""concept_extraction"", ""source_concept"": ""SCREEN_READERS"", ""extracted_at"": ""2026-08-03T11:55:45.106993""}"	2026-08-03T11:55:45.106996	2026-08-03T11:55:45.106997	"[""SCREEN_READERS""]"
KW_OPERABLE	operable	Keyword extracted from concept 'WCAG Principles (POUR)': operable	"{""source"": ""concept_extraction"", ""source_concept"": ""WCAG_PRINCIPLES"", ""extracted_at"": ""2026-08-03T11:55:45.107005""}"	2026-08-03T11:55:45.107007	2026-08-03T11:55:45.107008	"[""WCAG_PRINCIPLES""]"
KW_ROBUST	robust	Keyword extracted from concept 'WCAG Principles (POUR)': robust	"{""source"": ""concept_extraction"", ""source_concept"": ""WCAG_PRINCIPLES"", ""extracted_at"": ""2026-08-03T11:55:45.107009""}"	2026-08-03T11:55:45.107012	2026-08-03T11:55:45.107012	"[""WCAG_PRINCIPLES""]"
KW_UNDERSTANDABLE	understandable	Keyword extracted from concept 'WCAG Principles (POUR)': understandable	"{""source"": ""concept_extraction"", ""source_concept"": ""WCAG_PRINCIPLES"", ""extracted_at"": ""2026-08-03T11:55:45.107014""}"	2026-08-03T11:55:45.107016	2026-08-03T11:55:45.107017	"[""WCAG_PRINCIPLES""]"
KW_PERCEIVABLE	perceivable	Keyword extracted from concept 'WCAG Principles (POUR)': perceivable	"{""source"": ""concept_extraction"", ""source_concept"": ""WCAG_PRINCIPLES"", ""extracted_at"": ""2026-08-03T11:55:45.107029""}"	2026-08-03T11:55:45.107031	2026-08-03T11:55:45.107031	"[""WCAG_PRINCIPLES""]"
KW_NETIQUETTE	netiquette	Keyword extracted from concept 'Netiquette (Online Etiquette)': netiquette	"{""source"": ""concept_extraction"", ""source_concept"": ""NETIQUETTE"", ""extracted_at"": ""2026-08-03T11:55:45.107048""}"	2026-08-03T11:55:45.107050	2026-08-03T11:55:45.107051	"[""NETIQUETTE""]"
KW_COMMUNICATION	communication	Keyword extracted from concept 'Netiquette (Online Etiquette)': communication	"{""source"": ""concept_extraction"", ""source_concept"": ""NETIQUETTE"", ""extracted_at"": ""2026-08-03T11:55:45.107053""}"	2026-08-03T11:55:45.107055	2026-08-03T11:55:45.107056	"[""NETIQUETTE""]"
KW_PROJECT	project	Keyword extracted from concept 'Collaborative Platforms': project	"{""source"": ""concept_extraction"", ""source_concept"": ""COLLABORATIVE_PLATFORMS"", ""extracted_at"": ""2026-08-03T11:55:45.107073""}"	2026-08-03T11:55:45.107075	2026-08-03T11:55:45.107076	"[""COLLABORATIVE_PLATFORMS""]"
KW_WORKSPACE	workspace	Keyword extracted from concept 'Collaborative Platforms': workspace	"{""source"": ""concept_extraction"", ""source_concept"": ""COLLABORATIVE_PLATFORMS"", ""extracted_at"": ""2026-08-03T11:55:45.107082""}"	2026-08-03T11:55:45.107084	2026-08-03T11:55:45.107085	"[""COLLABORATIVE_PLATFORMS""]"
KW_TRELLO	trello	Keyword extracted from concept 'Collaborative Platforms': trello	"{""source"": ""concept_extraction"", ""source_concept"": ""COLLABORATIVE_PLATFORMS"", ""extracted_at"": ""2026-08-03T11:55:45.107087""}"	2026-08-03T11:55:45.107089	2026-08-03T11:55:45.107090	"[""COLLABORATIVE_PLATFORMS""]"
KW_PLATFORMS	platforms	Keyword extracted from concept 'Collaborative Platforms': platforms	"{""source"": ""concept_extraction"", ""source_concept"": ""COLLABORATIVE_PLATFORMS"", ""extracted_at"": ""2026-08-03T11:55:45.107093""}"	2026-08-03T11:55:45.107096	2026-08-03T11:55:45.107096	"[""COLLABORATIVE_PLATFORMS""]"
KW_TEAMWORK	teamwork	Keyword extracted from concept 'Collaborative Platforms': teamwork	"{""source"": ""concept_extraction"", ""source_concept"": ""COLLABORATIVE_PLATFORMS"", ""extracted_at"": ""2026-08-03T11:55:45.107099""}"	2026-08-03T11:55:45.107101	2026-08-03T11:55:45.107102	"[""COLLABORATIVE_PLATFORMS""]"
KW_MICROSOFT	microsoft	Keyword extracted from concept 'Collaborative Platforms': microsoft	"{""source"": ""concept_extraction"", ""source_concept"": ""COLLABORATIVE_PLATFORMS"", ""extracted_at"": ""2026-08-03T11:55:45.107115""}"	2026-08-03T11:55:45.107117	2026-08-03T11:55:45.107118	"[""COLLABORATIVE_PLATFORMS""]"
KW_TEAMS	teams	Keyword extracted from concept 'Collaborative Platforms': teams	"{""source"": ""concept_extraction"", ""source_concept"": ""COLLABORATIVE_PLATFORMS"", ""extracted_at"": ""2026-08-03T11:55:45.107126""}"	2026-08-03T11:55:45.107129	2026-08-03T11:55:45.107130	"[""COLLABORATIVE_PLATFORMS""]"
KW_LOCAL	local	Keyword extracted from concept 'Local View State': local	"{""source"": ""concept_extraction"", ""source_concept"": ""LOCAL_VIEW_STATE"", ""extracted_at"": ""2026-08-03T11:55:45.107133""}"	2026-08-03T11:55:45.107135	2026-08-03T11:55:45.107136	"[""LOCAL_VIEW_STATE""]"
KW_EPHEMERAL	ephemeral	Keyword extracted from concept 'Local View State': ephemeral	"{""source"": ""concept_extraction"", ""source_concept"": ""LOCAL_VIEW_STATE"", ""extracted_at"": ""2026-08-03T11:55:45.107143""}"	2026-08-03T11:55:45.107145	2026-08-03T11:55:45.107146	"[""LOCAL_VIEW_STATE""]"
KW_VIEW	view	Keyword extracted from concept 'Local View State': view	"{""source"": ""concept_extraction"", ""source_concept"": ""LOCAL_VIEW_STATE"", ""extracted_at"": ""2026-08-03T11:55:45.107147""}"	2026-08-03T11:55:45.107150	2026-08-03T11:55:45.107150	"[""LOCAL_VIEW_STATE""]"
KW_BINDING	binding	Keyword extracted from concept 'Two-Way Data Binding': binding	"{""source"": ""concept_extraction"", ""source_concept"": ""TWO_WAY_BINDING"", ""extracted_at"": ""2026-08-03T11:55:45.107168""}"	2026-08-03T11:55:45.107170	2026-08-03T11:55:45.107171	"[""TWO_WAY_BINDING""]"
KW_SHARED	shared	Keyword extracted from concept 'Shared Observable State': shared	"{""source"": ""concept_extraction"", ""source_concept"": ""SHARED_OBSERVABLE_STATE"", ""extracted_at"": ""2026-08-03T11:55:45.107206""}"	2026-08-03T11:55:45.107208	2026-08-03T11:55:45.107209	"[""SHARED_OBSERVABLE_STATE""]"
KW_OBSERVABLE	observable	Keyword extracted from concept 'Shared Observable State': observable	"{""source"": ""concept_extraction"", ""source_concept"": ""SHARED_OBSERVABLE_STATE"", ""extracted_at"": ""2026-08-03T11:55:45.107210""}"	2026-08-03T11:55:45.107217	2026-08-03T11:55:45.107218	"[""SHARED_OBSERVABLE_STATE""]"
KW_PUBLISHER	publisher	Keyword extracted from concept 'Publisher-Subscriber Model for UI': publisher	"{""source"": ""concept_extraction"", ""source_concept"": ""PUBLISHER_SUBSCRIBER_MODEL"", ""extracted_at"": ""2026-08-03T11:55:45.107226""}"	2026-08-03T11:55:45.107228	2026-08-03T11:55:45.107229	"[""PUBLISHER_SUBSCRIBER_MODEL""]"
KW_COMBINE	combine	Keyword extracted from concept 'Publisher-Subscriber Model for UI': combine	"{""source"": ""concept_extraction"", ""source_concept"": ""PUBLISHER_SUBSCRIBER_MODEL"", ""extracted_at"": ""2026-08-03T11:55:45.107235""}"	2026-08-03T11:55:45.107238	2026-08-03T11:55:45.107238	"[""PUBLISHER_SUBSCRIBER_MODEL""]"
KW_PUBLISHED	published	Keyword extracted from concept 'Publisher-Subscriber Model for UI': published	"{""source"": ""concept_extraction"", ""source_concept"": ""PUBLISHER_SUBSCRIBER_MODEL"", ""extracted_at"": ""2026-08-03T11:55:45.107240""}"	2026-08-03T11:55:45.107242	2026-08-03T11:55:45.107243	"[""PUBLISHER_SUBSCRIBER_MODEL""]"
KW_SUBSCRIBER	subscriber	Keyword extracted from concept 'Publisher-Subscriber Model for UI': subscriber	"{""source"": ""concept_extraction"", ""source_concept"": ""PUBLISHER_SUBSCRIBER_MODEL"", ""extracted_at"": ""2026-08-03T11:55:45.107254""}"	2026-08-03T11:55:45.107257	2026-08-03T11:55:45.107257	"[""PUBLISHER_SUBSCRIBER_MODEL""]"
KW_PATTERN	pattern	Keyword extracted from concept 'MVVM Architectural Pattern': pattern	"{""source"": ""concept_extraction"", ""source_concept"": ""MVVM_PATTERN"", ""extracted_at"": ""2026-08-03T11:55:45.107272""}"	2026-08-03T11:55:45.107274	2026-08-03T11:55:45.107275	"[""MVVM_PATTERN""]"
